Date,Price
2009-04-21,9.4779
2009-04-22,9.5372
2009-04-23,9.5579
2009-04-24,9.6771
2009-04-27,9.5892
2009-04-28,9.5335
2009-04-29,9.7263
2009-04-30,9.8381
2009-05-01,9.7815
2009-05-04,9.9874
2009-05-05,10.0125
2009-05-06,10.0245
2009-05-07,9.854
2009-05-08,10.1204
2009-05-11,10.1365
2009-05-12,9.9137
2009-05-13,9.6784
2009-05-14,9.6277
2009-05-15,9.6898
2009-05-18,9.8597
2009-05-19,9.9104
2009-05-20,9.8682
2009-05-21,9.8513
2009-05-22,9.7768
2009-05-26,10.0466
2009-05-27,10.0764
2009-05-28,10.1966
2009-05-29,10.3663
2009-06-01,10.5982
2009-06-02,10.6439
2009-06-03,10.7246
2009-06-04,10.939
2009-06-05,11.0394
2009-06-08,10.9015
2009-06-09,10.8233
2009-06-10,10.7482
2009-06-11,10.6588
2009-06-12,10.5554
2009-06-15,10.3549
2009-06-16,10.3358
2009-06-17,10.3149
2009-06-18,10.2876
2009-06-19,10.4374
2009-06-22,10.1209
2009-06-23,10.0794
2009-06-24,10.1691
2009-06-25,10.3301
2009-06-26,10.5673
2009-06-29,10.538
2009-06-30,10.4747
2009-07-01,10.4101
2009-07-02,10.1492
2009-07-06,10.177
2009-07-07,9.8545
2009-07-08,10.0001
2009-07-09,10.1964
2009-07-10,10.296
2009-07-13,10.542
2009-07-14,10.5517
2009-07-15,10.8866
2009-07-16,10.9967
2009-07-17,10.6898
2009-07-20,10.6878
2009-07-21,10.6314
2009-07-22,10.6262
2009-07-23,10.866
2009-07-24,11.099
2009-07-27,11.0513
2009-07-28,10.9283
2009-07-29,10.8387
2009-07-30,11.0722
2009-07-31,11.0079
2009-08-03,11.2354
2009-08-04,11.2732
2009-08-05,11.2089
2009-08-06,11.1895
2009-08-07,11.3569
2009-08-10,11.3448
2009-08-11,11.2784
2009-08-12,11.3937
2009-08-13,11.4856
2009-08-14,11.429
2009-08-17,11.0536
2009-08-18,11.0633
2009-08-19,11.0307
2009-08-20,11.4392
2009-08-21,11.5592
2009-08-24,11.6459
2009-08-25,11.7115
2009-08-26,11.6278
2009-08-27,11.5796
2009-08-28,11.547
2009-08-31,11.4705
2009-09-01,11.3236
2009-09-02,11.2553
2009-09-03,11.3674
2009-09-04,11.4613
2009-09-08,11.3947
2009-09-09,11.5276
2009-09-10,11.7008
2009-09-11,11.7306
2009-09-14,11.8047
2009-09-15,11.8648
2009-09-16,12.1319
2009-09-17,12.2171
2009-09-18,12.2106
2009-09-21,12.3483
2009-09-22,12.3995
2009-09-23,12.3846
2009-09-24,12.3426
2009-09-25,12.236
2009-09-28,12.3863
2009-09-29,12.3863
2009-09-30,12.3197
2009-10-01,12.1048
2009-10-02,12.0397
2009-10-05,12.1376
2009-10-06,12.3915
2009-10-07,12.8586
2009-10-08,12.7751
2009-10-09,12.8266
2009-10-12,13.0201
2009-10-13,13.0715
2009-10-14,13.3004
2009-10-15,13.1659
2009-10-16,13.6614
2009-10-19,13.717
2009-10-20,13.7078
2009-10-21,13.6924
2009-10-22,13.7667
2009-10-23,13.7568
2009-10-26,13.7697
2009-10-27,13.6226
2009-10-28,13.4241
2009-10-29,13.6912
2009-10-30,13.3202
2009-11-02,13.2673
2009-11-03,13.3493
2009-11-04,13.4248
2009-11-05,13.6316
2009-11-06,13.6924
2009-11-09,13.9759
2009-11-10,14.0815
2009-11-11,14.1759
2009-11-12,14.1086
2009-11-13,14.2129
2009-11-16,14.318
2009-11-17,14.3481
2009-11-18,14.3272
2009-11-19,14.2363
2009-11-20,14.161
2009-11-23,14.4689
2009-11-24,14.4872
2009-11-25,14.5531
2009-11-27,14.4045
2009-11-30,14.485
2009-12-01,14.6557
2009-12-02,14.5971
2009-12-03,14.5531
2009-12-04,14.5349
2009-12-07,14.5657
2009-12-08,14.5856
2009-12-09,14.6346
2009-12-10,14.6962
2009-12-11,14.6716
2009-12-14,14.8013
2009-12-15,14.7369
2009-12-16,14.8517
2009-12-17,14.7568
2009-12-18,14.8184
2009-12-21,14.8746
2009-12-22,14.9352
2009-12-23,15.1976
2009-12-24,15.3665
2009-12-28,15.4756
2009-12-29,15.3894
2009-12-30,15.4721
2009-12-31,15.4038
2010-01-04,15.572
2010-01-05,15.5034
2010-01-06,15.1126
2010-01-07,14.7608
2010-01-08,14.9576
2010-01-11,14.935
2010-01-12,14.6708
2010-01-13,14.5866
2010-01-14,14.6552
2010-01-15,14.4105
2010-01-19,14.5998
2010-01-20,14.4207
2010-01-21,14.4845
2010-01-22,13.6653
2010-01-25,13.4166
2010-01-26,13.4768
2010-01-27,13.4688
2010-01-28,13.2748
2010-01-29,13.1667
2010-02-01,13.2432
2010-02-02,13.196
2010-02-03,13.437
2010-02-04,13.0882
2010-02-05,13.2002
2010-02-08,13.2544
2010-02-09,13.3282
2010-02-10,13.2787
2010-02-11,13.3272
2010-02-12,13.2457
2010-02-16,13.4489
2010-02-17,13.3722
2010-02-18,13.4966
2010-02-19,13.4355
2010-02-22,13.4862
2010-02-23,13.2942
2010-02-24,13.2047
2010-02-25,13.0795
2010-02-26,13.0887
2010-03-01,13.235
2010-03-02,13.443
2010-03-03,13.5488
2010-03-04,13.7791
2010-03-05,14.0182
2010-03-08,13.9752
2010-03-09,13.9183
2010-03-10,14.3223
2010-03-11,14.4388
2010-03-12,14.399
2010-03-15,13.9926
2010-03-16,14.0427
2010-03-17,14.0517
2010-03-18,14.0726
2010-03-19,13.9136
2010-03-22,13.8514
2010-03-23,13.6402
2010-03-24,13.8472
2010-03-25,13.9851
2010-03-26,13.9804
2010-03-29,13.9744
2010-03-30,14.0803
2010-03-31,14.0905
2010-04-01,14.1322
2010-04-05,14.1871
2010-04-06,14.1178
2010-04-07,14.0015
2010-04-08,14.0996
2010-04-09,14.0681
2010-04-12,14.2298
2010-04-13,14.5787
2010-04-14,14.6341
2010-04-15,14.7906
2010-04-16,13.6688
2010-04-19,13.6676
2010-04-20,13.7903
2010-04-21,13.7719
2010-04-22,13.592
2010-04-23,13.5406
2010-04-26,13.2089
2010-04-27,13.1448
2010-04-28,13.1481
2010-04-29,13.2179
2010-04-30,13.0613
2010-05-03,13.1831
2010-05-04,12.5811
2010-05-05,12.6653
2010-05-06,12.3898
2010-05-07,12.2524
2010-05-10,12.9607
2010-05-11,12.6477
2010-05-12,12.5567
2010-05-13,12.6931
2010-05-14,12.6099
2010-05-17,12.6208
2010-05-18,12.3823
2010-05-19,12.2844
2010-05-20,11.8019
2010-05-21,11.7284
2010-05-24,11.8553
2010-05-25,11.8531
2010-05-26,11.8134
2010-05-27,12.1858
2010-05-28,12.0658
2010-06-01,11.9848
2010-06-02,12.2581
2010-06-03,12.5619
2010-06-04,12.391
2010-06-07,12.063
2010-06-08,12.0447
2010-06-09,11.7773
2010-06-10,12.1001
2010-06-11,12.1371
2010-06-14,12.0052
2010-06-15,12.3729
2010-06-16,12.4544
2010-06-17,12.4248
2010-06-18,12.4236
2010-06-21,12.1386
2010-06-22,12.0812
2010-06-23,11.9768
2010-06-24,11.8042
2010-06-25,11.744
2010-06-28,11.7291
2010-06-29,11.2864
2010-06-30,11.0551
2010-07-01,10.9194
2010-07-02,10.8464
2010-07-06,10.8344
2010-07-07,11.1855
2010-07-08,11.3435
2010-07-09,11.6151
2010-07-12,11.8223
2010-07-13,12.1545
2010-07-14,12.2076
2010-07-15,12.2742
2010-07-16,11.4193
2010-07-19,11.5825
2010-07-20,11.9654
2010-07-21,11.8638
2010-07-22,12.0454
2010-07-23,12.1758
2010-07-26,12.1488
2010-07-27,12.2397
2010-07-28,12.034
2010-07-29,12.0499
2010-07-30,12.0464
2010-08-02,12.1845
2010-08-03,12.1701
2010-08-04,12.5798
2010-08-05,12.6241
2010-08-06,12.4283
2010-08-09,12.5557
2010-08-10,12.515
2010-08-11,12.2176
2010-08-12,12.2243
2010-08-13,12.0837
2010-08-16,12.0648
2010-08-17,12.1873
2010-08-18,11.9793
2010-08-19,11.627
2010-08-20,11.4792
2010-08-23,11.5301
2010-08-24,11.2151
2010-08-25,11.2953
2010-08-26,11.2049
2010-08-27,11.3999
2010-08-30,11.2474
2010-08-31,11.181
2010-09-01,11.4372
2010-09-02,11.508
2010-09-03,11.6849
2010-09-07,11.5383
2010-09-08,11.6919
2010-09-09,11.831
2010-09-10,11.83
2010-09-13,11.9823
2010-09-14,11.9366
2010-09-15,11.9418
2010-09-16,11.9522
2010-09-17,12.1781
2010-09-20,12.6285
2010-09-21,12.7572
2010-09-22,12.8203
2010-09-23,12.7577
2010-09-24,13.1009
2010-09-27,13.1784
2010-09-28,13.0979
2010-09-29,13.1108
2010-09-30,13.0636
2010-10-01,13.0594
2010-10-04,12.9781
2010-10-05,13.3727
2010-10-06,13.2763
2010-10-07,13.1684
2010-10-08,13.326
2010-10-11,13.3878
2010-10-12,13.4512
2010-10-13,13.4986
2010-10-14,13.4397
2010-10-15,14.9434
2010-10-18,15.3474
2010-10-19,15.1019
2010-10-20,15.1056
2010-10-21,15.2053
2010-10-22,15.2187
2010-10-25,15.3173
2010-10-26,15.3695
2010-10-27,15.3166
2010-10-28,15.369
2010-10-29,15.2478
2010-11-01,15.2801
2010-11-02,15.295
2010-11-03,15.4088
2010-11-04,15.5104
2010-11-05,15.5305
2010-11-08,15.5725
2010-11-09,15.524
2010-11-10,15.4758
2010-11-11,15.3345
2010-11-12,14.9891
2010-11-15,14.7948
2010-11-16,14.5029
2010-11-17,14.4987
2010-11-18,14.8219
2010-11-19,14.6795
2010-11-22,14.6892
2010-11-23,14.4852
2010-11-24,14.7824
2010-11-26,14.6589
2010-11-29,14.4629
2010-11-30,13.807
2010-12-01,14.0216
2010-12-02,14.2072
2010-12-03,14.2365
2010-12-06,14.3697
2010-12-07,14.5879
2010-12-08,14.6723
2010-12-09,14.6962
2010-12-10,14.7138
2010-12-13,14.7737
2010-12-14,14.7809
2010-12-15,14.6664
2010-12-16,14.7014
2010-12-17,14.6788
2010-12-20,14.7846
2010-12-21,14.9837
2010-12-22,15.0438
2010-12-23,15.0125
2010-12-27,14.9665
2010-12-28,14.8805
2010-12-29,14.9322
2010-12-30,14.8791
2010-12-31,14.7576
2011-01-03,15.0155
2011-01-04,14.96
2011-01-05,15.1327
2011-01-06,15.2428
2011-01-07,15.3158
2011-01-10,15.2604
2011-01-11,15.3052
2011-01-12,15.3265
2011-01-13,15.3221
2011-01-14,15.5081
2011-01-18,15.892
2011-01-19,15.6962
2011-01-20,15.5725
2011-01-21,15.2013
2011-01-24,15.1827
2011-01-25,15.4021
2011-01-26,15.3173
2011-01-27,15.3245
2011-01-28,14.932
2011-01-31,14.9163
2011-02-01,15.1817
2011-02-02,15.2055
2011-02-03,15.1596
2011-02-04,15.1802
2011-02-07,15.2624
2011-02-08,15.364
2011-02-09,15.3173
2011-02-10,15.3158
2011-02-11,15.5161
2011-02-14,15.6068
2011-02-15,15.5074
2011-02-16,15.5091
2011-02-17,15.535
2011-02-18,15.6547
2011-02-22,15.161
2011-02-23,15.1886
2011-02-24,15.1265
2011-02-25,15.1568
2011-02-28,15.2403
2011-03-01,14.9263
2011-03-02,14.927
2011-03-03,15.1449
2011-03-04,14.9228
2011-03-07,14.7002
2011-03-08,14.7163
2011-03-09,14.7029
2011-03-10,14.4179
2011-03-11,14.3287
2011-03-14,14.1618
2011-03-15,14.1511
2011-03-16,13.8415
2011-03-17,13.9473
2011-03-18,13.9399
2011-03-21,14.3235
2011-03-22,14.3439
2011-03-23,14.4641
2011-03-24,14.5817
2011-03-25,14.404
2011-03-28,14.2952
2011-03-29,14.4534
2011-03-30,14.4562
2011-03-31,14.5784
2011-04-01,14.7036
2011-04-04,14.6013
2011-04-05,14.1394
2011-04-06,14.2659
2011-04-07,14.4105
2011-04-08,14.3647
2011-04-11,14.3451
2011-04-12,14.1772
2011-04-13,14.318
2011-04-14,14.3734
2011-04-15,13.1856
2011-04-18,13.0897
2011-04-19,12.9577
2011-04-20,13.0621
2011-04-21,13.0464
2011-04-25,13.0452
2011-04-26,13.2382
2011-04-27,13.361
2011-04-28,13.3662
2011-04-29,13.5185
2011-05-02,13.3809
2011-05-03,13.2648
2011-05-04,13.312
2011-05-05,13.2743
2011-05-06,13.2999
2011-05-09,13.359
2011-05-10,13.4827
2011-05-11,13.3036
2011-05-12,13.2937
2011-05-13,13.157
2011-05-16,12.8805
2011-05-17,13.1796
2011-05-18,13.1635
2011-05-19,13.1992
2011-05-20,13.0199
2011-05-23,12.8797
2011-05-24,12.8765
2011-05-25,12.9115
2011-05-26,12.8733
2011-05-27,12.9421
2011-05-31,13.1438
2011-06-01,13.0589
2011-06-02,13.12
2011-06-03,12.9963
2011-06-06,12.9461
2011-06-07,12.8956
2011-06-08,12.8991
2011-06-09,12.8385
2011-06-10,12.6591
2011-06-13,12.5403
2011-06-14,12.6308
2011-06-15,12.4961
2011-06-16,12.432
2011-06-17,12.0506
2011-06-20,12.0397
2011-06-21,12.2489
2011-06-22,12.1001
2011-06-23,11.9314
2011-06-24,11.7987
2011-06-27,11.9955
2011-06-28,12.265
2011-06-29,12.3624
2011-06-30,12.5813
2011-07-01,12.9453
2011-07-05,13.2288
2011-07-06,13.3014
2011-07-07,13.5806
2011-07-08,13.2176
2011-07-11,13.1006
2011-07-12,13.2678
2011-07-13,13.3734
2011-07-14,13.1418
2011-07-15,14.8482
2011-07-18,14.7817
2011-07-19,14.9707
2011-07-20,14.7918
2011-07-21,15.081
2011-07-22,15.3603
2011-07-25,15.3789
2011-07-26,15.4669
2011-07-27,15.0868
2011-07-28,15.1792
2011-07-29,14.9991
2011-08-01,15.0756
2011-08-02,14.7185
2011-08-03,14.9364
2011-08-04,14.3488
2011-08-05,14.3866
2011-08-08,13.5662
2011-08-09,14.2467
2011-08-10,13.6405
2011-08-11,13.9665
2011-08-12,14.0072
2011-08-15,13.8447
2011-08-16,13.3918
2011-08-17,13.2464
2011-08-18,12.5441
2011-08-19,12.1972
2011-08-22,12.3773
2011-08-23,12.8904
2011-08-24,13.0015
2011-08-25,12.9207
2011-08-26,13.0902
2011-08-29,13.3938
2011-08-30,13.434
2011-08-31,13.4405
2011-09-01,13.2303
2011-09-02,13.04
2011-09-06,12.9739
2011-09-07,13.2683
2011-09-08,13.2914
2011-09-09,13.0402
2011-09-12,13.1712
2011-09-13,13.1563
2011-09-14,13.2196
2011-09-15,13.4802
2011-09-16,13.5826
2011-09-19,13.5824
2011-09-20,13.5814
2011-09-21,13.3968
2011-09-22,12.9361
2011-09-23,13.0566
2011-09-26,13.2151
2011-09-27,13.4002
2011-09-28,13.1394
2011-09-29,13.1061
2011-09-30,12.7965
2011-10-03,12.3115
2011-10-04,12.47
2011-10-05,12.5396
2011-10-06,12.7883
2011-10-07,12.7985
2011-10-10,13.3463
2011-10-11,13.4956
2011-10-12,13.6278
2011-10-13,13.8885
2011-10-14,14.7007
2011-10-17,14.4703
2011-10-18,14.6716
2011-10-19,14.4279
2011-10-20,14.5016
2011-10-21,14.6711
2011-10-24,14.8184
2011-10-25,14.489
2011-10-26,14.5672
2011-10-27,14.8743
2011-10-28,14.9109
2011-10-31,14.7245
2011-11-01,14.3769
2011-11-02,14.5302
2011-11-03,14.8453
2011-11-04,14.8115
2011-11-07,15.1143
2011-11-08,15.214
2011-11-09,14.931
2011-11-10,14.7851
2011-11-11,15.1148
2011-11-14,15.2304
2011-11-15,15.3188
2011-11-16,15.1924
2011-11-17,14.929
2011-11-18,14.7802
2011-11-21,14.4338
2011-11-22,14.4105
2011-11-23,14.1647
2011-11-25,13.9881
2011-11-28,14.6139
2011-11-29,14.4833
2011-11-30,14.8922
2011-12-01,15.2495
2011-12-02,15.4132
2011-12-05,15.5447
2011-12-06,15.498
2011-12-07,15.4885
2011-12-08,15.3061
2011-12-09,15.5886
2011-12-12,15.5382
2011-12-13,15.5442
2011-12-14,15.3563
2011-12-15,15.3929
2011-12-16,15.5524
2011-12-19,15.4498
2011-12-20,15.6619
2011-12-21,15.5489
2011-12-22,15.6453
2011-12-23,15.7308
2011-12-27,15.9074
2011-12-28,15.8937
2011-12-29,15.9608
2011-12-30,16.0478
2012-01-03,16.5325
2012-01-04,16.6038
2012-01-05,16.3735
2012-01-06,16.1502
2012-01-09,15.4654
2012-01-10,15.4823
2012-01-11,15.5524
2012-01-12,15.6438
2012-01-13,15.5283
2012-01-17,15.6175
2012-01-18,15.725
2012-01-19,15.8905
2012-01-20,14.5593
2012-01-23,14.5476
2012-01-24,14.4336
2012-01-25,14.1493
2012-01-26,14.1148
2012-01-27,14.41
2012-01-30,14.3531
2012-01-31,14.4132
2012-02-01,14.4311
2012-02-02,14.5374
2012-02-03,14.8162
2012-02-06,15.1332
2012-02-07,15.0756
2012-02-08,15.1521
2012-02-09,15.1921
2012-02-10,15.0542
2012-02-13,15.2105
2012-02-14,15.1499
2012-02-15,15.0455
2012-02-16,15.0694
2012-02-17,15.0227
2012-02-21,15.2552
2012-02-22,15.1047
2012-02-23,15.0592
2012-02-24,15.1533
2012-02-27,15.1387
2012-02-28,15.3643
2012-02-29,15.3608
2012-03-01,15.4639
2012-03-02,15.4353
2012-03-05,15.2614
2012-03-06,15.0306
2012-03-07,15.0763
2012-03-08,15.0848
2012-03-09,14.9136
2012-03-12,15.0353
2012-03-13,15.3491
2012-03-14,15.3047
2012-03-15,15.4324
2012-03-16,15.5295
2012-03-19,15.7516
2012-03-20,15.7395
2012-03-21,15.9007
2012-03-22,16.0515
2012-03-23,15.9656
2012-03-26,16.133
2012-03-27,16.0756
2012-03-28,16.2928
2012-03-29,16.1102
2012-03-30,15.932
2012-04-02,16.0731
2012-04-03,15.9663
2012-04-04,15.7807
2012-04-05,15.7104
2012-04-09,15.6736
2012-04-10,15.5747
2012-04-11,15.8008
2012-04-12,16.1748
2012-04-13,15.5186
2012-04-16,15.0582
2012-04-17,15.1451
2012-04-18,15.0925
2012-04-19,14.89
2012-04-20,14.8095
2012-04-23,14.8477
2012-04-24,14.9389
2012-04-25,15.1489
2012-04-26,15.2917
2012-04-27,15.2796
2012-04-30,15.0279
2012-05-01,15.0174
2012-05-02,15.0878
2012-05-03,15.1812
2012-05-04,14.8321
2012-05-07,15.095
2012-05-08,15.2252
2012-05-09,15.1347
2012-05-10,15.2468
2012-05-11,15.0373
2012-05-14,15.0068
2012-05-15,15.1834
2012-05-16,15.6262
2012-05-17,15.4801
2012-05-18,14.9173
2012-05-21,15.2579
2012-05-22,14.9273
2012-05-23,15.1424
2012-05-24,14.9983
2012-05-25,14.6969
2012-05-29,14.7668
2012-05-30,14.6149
2012-05-31,14.4318
2012-06-01,14.1864
2012-06-04,14.3754
2012-06-05,14.1722
2012-06-06,14.4246
2012-06-07,14.3665
2012-06-08,14.4216
2012-06-11,14.1247
2012-06-12,14.0403
2012-06-13,13.9406
2012-06-14,13.8899
2012-06-15,14.0256
2012-06-18,14.1831
2012-06-19,14.4485
2012-06-20,14.3486
2012-06-21,14.043
2012-06-22,14.1988
2012-06-25,13.9309
2012-06-26,14.0298
2012-06-27,14.1446
2012-06-28,14.0206
2012-06-29,14.4122
2012-07-02,14.4221
2012-07-03,14.605
2012-07-05,14.806
2012-07-06,14.559
2012-07-09,14.5598
2012-07-10,14.4527
2012-07-11,14.1916
2012-07-12,14.1739
2012-07-13,14.324
2012-07-16,14.2842
2012-07-17,14.3292
2012-07-18,14.4293
2012-07-19,14.7349
2012-07-20,15.1762
2012-07-23,15.2927
2012-07-24,15.0955
2012-07-25,15.1059
2012-07-26,15.2393
2012-07-27,15.776
2012-07-30,15.7099
2012-07-31,15.7265
2012-08-01,15.7193
2012-08-02,15.6217
2012-08-03,15.9342
2012-08-06,15.9713
2012-08-07,15.9146
2012-08-08,15.9566
2012-08-09,15.9596
2012-08-10,15.9509
2012-08-13,16.3984
2012-08-14,16.6133
2012-08-15,16.5854
2012-08-16,16.7179
2012-08-17,16.824
2012-08-20,16.7842
2012-08-21,16.6344
2012-08-22,16.825
2012-08-23,16.8155
2012-08-24,16.861
2012-08-27,16.6272
2012-08-28,16.8267
2012-08-29,17.094
2012-08-30,16.9368
2012-08-31,17.0215
2012-09-04,16.9209
2012-09-05,16.9129
2012-09-06,17.377
2012-09-07,17.5447
2012-09-10,17.4111
2012-09-11,17.1979
2012-09-12,17.1653
2012-09-13,17.542
2012-09-14,17.6324
2012-09-17,17.6399
2012-09-18,17.8461
2012-09-19,18.0752
2012-09-20,18.0906
2012-09-21,18.2364
2012-09-24,18.6188
2012-09-25,18.6133
2012-09-26,18.7202
2012-09-27,18.7957
2012-09-28,18.746
2012-10-01,18.9269
2012-10-02,18.8079
2012-10-03,18.9448
2012-10-04,19.0827
2012-10-05,19.0727
2012-10-08,18.829
2012-10-09,18.4874
2012-10-10,18.4991
2012-10-11,18.671
2012-10-12,18.5038
2012-10-15,18.4101
2012-10-16,18.5025
2012-10-17,18.7706
2012-10-18,17.2677
2012-10-19,16.9395
2012-10-22,16.862
2012-10-23,16.9037
2012-10-24,16.8279
2012-10-25,16.8394
2012-10-26,16.7745
2012-10-31,16.9025
2012-11-01,17.0836
2012-11-02,17.0918
2012-11-05,16.9686
2012-11-06,16.9378
2012-11-07,16.575
2012-11-08,16.2066
2012-11-09,16.4734
2012-11-12,16.5447
2012-11-13,16.3745
2012-11-14,16.213
2012-11-15,16.0816
2012-11-16,16.0796
2012-11-19,16.6021
2012-11-20,16.6458
2012-11-21,16.544
2012-11-23,16.5961
2012-11-26,16.4267
2012-11-27,16.6642
2012-11-28,16.9862
2012-11-29,17.1904
2012-11-30,17.3514
2012-12-03,17.2739
2012-12-04,17.1691
2012-12-05,17.0893
2012-12-06,17.1716
2012-12-07,16.9996
2012-12-10,17.0297
2012-12-11,17.3144
2012-12-12,17.3313
2012-12-13,17.459
2012-12-14,17.4406
2012-12-17,17.9082
2012-12-18,17.9154
2012-12-19,17.8916
2012-12-20,17.9475
2012-12-21,17.7803
2012-12-24,17.628
2012-12-26,17.6123
2012-12-27,17.5482
2012-12-28,17.3922
2012-12-31,17.5753
2013-01-02,17.9696
2013-01-03,17.98
2013-01-04,18.3353
2013-01-07,18.2553
2013-01-08,18.2193
2013-01-09,18.3391
2013-01-10,18.4225
2013-01-11,18.3855
2013-01-14,17.9696
2013-01-15,18.0113
2013-01-16,17.7693
2013-01-17,17.6732
2013-01-18,17.504
2013-01-22,17.4632
2013-01-23,18.423
2013-01-24,18.7388
2013-01-25,18.7254
2013-01-28,18.6524
2013-01-29,18.7257
2013-01-30,18.7294
2013-01-31,18.7756
2013-02-01,19.2703
2013-02-04,18.8583
2013-02-05,19.0253
2013-02-06,19.1354
2013-02-07,19.2293
2013-02-08,19.513
2013-02-11,19.4397
2013-02-12,19.397
2013-02-13,19.4506
2013-02-14,19.5739
2013-02-15,19.6999
2013-02-19,20.0467
2013-02-20,19.6892
2013-02-21,19.7654
2013-02-22,19.8693
2013-02-25,19.6472
2013-02-26,19.6313
2013-02-27,19.871
2013-02-28,19.9063
2013-03-01,20.0303
2013-03-04,20.4107
2013-03-05,20.8355
2013-03-06,20.6562
2013-03-07,20.6865
2013-03-08,20.6596
2013-03-11,20.7416
2013-03-12,20.5625
2013-03-13,20.5053
2013-03-14,20.4117
2013-03-15,20.2318
2013-03-18,20.07
2013-03-19,20.1578
2013-03-20,20.242
2013-03-21,20.1563
2013-03-22,20.1327
2013-03-25,20.116
2013-03-26,20.1851
2013-03-27,19.9426
2013-03-28,19.7321
2013-04-01,19.9061
2013-04-02,20.2005
2013-04-03,20.0305
2013-04-04,19.754
2013-04-05,19.4554
2013-04-08,19.2516
2013-04-09,19.3212
2013-04-10,19.6325
2013-04-11,19.6377
2013-04-12,19.6293
2013-04-15,19.4275
2013-04-16,19.7118
2013-04-17,19.4432
2013-04-18,19.0295
2013-04-19,19.8733
2013-04-22,19.8792
2013-04-23,20.0728
2013-04-24,20.2107
2013-04-25,20.1026
2013-04-26,19.9118
2013-04-29,20.3501
2013-04-30,20.487
2013-05-01,20.3841
2013-05-02,20.6122
2013-05-03,21.0124
2013-05-06,21.4058
2013-05-07,21.2984
2013-05-08,21.7059
2013-05-09,21.6525
2013-05-10,21.8699
2013-05-13,21.8028
2013-05-14,22.0406
2013-05-15,22.7559
2013-05-16,22.4572
2013-05-17,22.5891
2013-05-20,22.573
2013-05-21,22.5342
2013-05-22,22.0982
2013-05-23,21.9335
2013-05-24,21.6982
2013-05-28,21.8957
2013-05-29,21.5737
2013-05-30,21.6346
2013-05-31,21.646
2013-06-03,21.5568
2013-06-04,21.3449
2013-06-05,21.3598
2013-06-06,21.4825
2013-06-07,21.8574
2013-06-10,22.1181
2013-06-11,21.8594
2013-06-12,21.6649
2013-06-13,21.7896
2013-06-14,21.7409
2013-06-17,22.0194
2013-06-18,22.3765
2013-06-19,22.378
2013-06-20,21.9819
2013-06-21,21.8873
2013-06-24,21.6105
2013-06-25,21.5213
2013-06-26,21.7064
2013-06-27,21.7914
2013-06-28,21.8733
2013-07-01,22.0599
2013-07-02,21.9215
2013-07-03,22.0239
2013-07-05,22.1993
2013-07-08,22.4875
2013-07-09,22.4913
2013-07-10,22.5099
2013-07-11,22.8639
2013-07-12,22.9325
2013-07-15,22.9745
2013-07-16,22.8483
2013-07-17,22.822
2013-07-18,22.6264
2013-07-19,22.2766
2013-07-22,22.6269
2013-07-23,22.4555
2013-07-24,22.4331
2013-07-25,22.0555
2013-07-26,21.9971
2013-07-29,21.9206
2013-07-30,22.1355
2013-07-31,22.0567
2013-08-01,22.4659
2013-08-02,22.5243
2013-08-05,22.4853
2013-08-06,22.2758
2013-08-07,22.1288
2013-08-08,22.1787
2013-08-09,22.1228
2013-08-12,22.0011
2013-08-13,21.8952
2013-08-14,21.611
2013-08-15,21.3588
2013-08-16,21.2905
2013-08-19,21.5076
2013-08-20,21.5019
2013-08-21,21.5991
2013-08-22,21.7079
2013-08-23,21.6209
2013-08-26,21.526
2013-08-27,21.1225
2013-08-28,21.0828
2013-08-29,21.2537
2013-08-30,21.0418
2013-09-03,21.3767
2013-09-04,21.6562
2013-09-05,21.8532
2013-09-06,21.8537
2013-09-09,22.0642
2013-09-10,22.0796
2013-09-11,22.2664
2013-09-12,22.1886
2013-09-13,22.0895
2013-09-16,22.057
2013-09-17,22.016
2013-09-18,22.4436
2013-09-19,22.3211
2013-09-20,22.4383
2013-09-23,22.0257
2013-09-24,22.0341
2013-09-25,21.7953
2013-09-26,21.8187
2013-09-27,21.7745
2013-09-30,21.7625
2013-10-01,22.0381
2013-10-02,22.0627
2013-10-03,21.767
2013-10-04,21.6741
2013-10-07,21.5099
2013-10-08,21.21
2013-10-09,21.2644
2013-10-10,21.572
2013-10-11,21.6651
2013-10-14,21.7675
2013-10-15,21.9141
2013-10-16,22.3121
2013-10-17,22.0825
2013-10-18,25.1291
2013-10-21,24.9276
2013-10-22,25.0195
2013-10-23,25.626
2013-10-24,25.4804
2013-10-25,25.2233
2013-10-28,25.2183
2013-10-29,25.746
2013-10-30,25.6014
2013-10-31,25.6054
2013-11-01,25.5175
2013-11-04,25.4943
2013-11-05,25.3803
2013-11-06,25.4109
2013-11-07,25.0432
2013-11-08,25.2439
2013-11-11,25.1087
2013-11-12,25.1383
2013-11-13,25.6524
2013-11-14,25.7209
2013-11-15,25.6794
2013-11-18,25.6295
2013-11-19,25.4717
2013-11-20,25.3999
2013-11-21,25.6921
2013-11-22,25.638
2013-11-25,25.9868
2013-11-26,26.2969
2013-11-27,26.4136
2013-11-29,26.3262
2013-12-02,26.1992
2013-12-03,26.1689
2013-12-04,26.2911
2013-12-05,26.2703
2013-12-06,26.5816
2013-12-09,26.7871
2013-12-10,26.9491
2013-12-11,26.7659
2013-12-12,26.5838
2013-12-13,26.356
2013-12-16,26.6589
2013-12-17,26.5813
